user_id,country,sex,weight,height,years_climbing,occupation,sponsored,number_of_logged_climbs,max_climbing_grade,skill_level
8939,SWE,1,58,180,17,FöRSKOLLäRARE,0,233,700,2
8955,MEX,0,73,1,20,ESTUDIANTE,0,18,1000,4
8957,BEL,0,53,178,16,STRIPPER,1,171,900,3
8958,ZAF,0,68,178,16,STUDENT,0,206,850,3
8960,MEX,0,68,175,19,EMPRESARIO,1,509,1200,4
8961,GRC,0,63,186,16,AUTOMOTION ENGINEER,0,280,1150,4
8964,NLD,0,78,190,19,ESTATE AGENT,1,277,1050,4
8971,BEL,0,63,174,26,BOULDERING,1,397,1000,4
8979,HKG,0,63,170,33,QUANTITY SURVEYOR,0,8,850,3
8980,CZE,0,73,181,18,STUDENT,1,74,1050,4
8981,POL,0,68,183,16,FREE,0,129,1000,4
8990,USA,0,68,6,21,STUDENT,1,2,600,2
8993,USA,0,58,170,17,STUDENT,1,414,1250,4
8996,GBR,0,68,183,20,STUDENT,0,243,800,3
9000,ROM,0,73,186,20,MINER :),0,1,550,2
9004,USA,0,58,255,25,CHEF,0,58,1000,4
9009,CAN,0,78,175,28,AME,0,38,650,2
9011,DNK,0,78,190,20,STUDENT,0,115,900,3
9013,AUT,0,83,186,30,"SENIOR RESEARCHER, GUIDE",0,10,800,3
9014,DNK,0,63,183,17,DOC.,0,233,1000,4
9018,USA,0,73,178,17,STUDENT,1,51,750,2
9022,UKR,0,68,180,24,STUDENT,0,74,850,3
9025,ESP,0,73,176,32,ENTERPRISER,0,21,1100,4
9030,AUS,1,58,178,25,CARDIAC TECH,1,49,1050,4
9033,GBR,0,73,187,16,STUDENT,0,27,1000,4
9034,CAN,1,53,163,20,PHYSIOTHERAPIST,0,142,800,3
9073,ITA,0,63,180,20,ALPINE GUIDE,1,6,1050,4
9077,COL,0,63,63,21,CHIRRETE,1,20,1050,4
9089,MEX,0,63,174,20,PRO CLIMBER/MARKETING,0,88,1000,4
9094,ITA,0,68,165,16,STUDENT,1,433,1100,4
9102,CAN,0,88,185,30,FIREFIGHTER/PARAMEDIC,0,6,650,2
9105,POL,0,58,171,16,...,0,523,1200,4
9107,NLD,1,68,182,16,STUDENT PSYCHOLOGY,0,9,160,1
9109,GBR,0,63,180,19,LAZY,1,17,850,3
9114,AUS,0,78,182,19,STUDENT,1,55,900,3
9127,FRA,0,63,172,31,FREE RIDE SNOWBOARD,1,388,1000,4
9133,DEU,0,68,179,25,STUDENT,0,10,700,2
9134,CHE,0,63,182,25,WORKLESS/CLIMBMORE!!!,1,77,950,3
9141,USA,1,48,160,19,PHYSICAL THERAPIST,1,104,950,3
9146,SWE,0,73,172,19,SALESMAN,1,92,700,2
9149,SWE,0,78,186,17,STUDENT / FACTORY SLAVE,0,16,700,2
9155,NOR,0,73,173,19,HN-IKT,0,196,850,3
9162,POL,0,63,182,18,STUDENT,0,34,500,2
9170,FRA,0,53,170,20,LYCéEN,0,65,1000,4
9181,USA,0,88,177,27,ENGINEER,0,348,1150,4
9192,ESP,0,73,181,20,MERCENARI,0,467,1000,4
9193,SWE,0,68,179,20,FOTOGRAF,1,307,1000,4
9196,ESP,0,68,172,18,ESTUDIANTE - MONITOR,0,93,1050,4
9208,ESP,0,73,178,26,WEBMASTER,0,15,450,1
9218,ROM,0,73,176,20,PLUMMER,0,109,1150,4
9219,BRA,0,58,182,20,ESTUDANTE,1,81,800,3
9223,SWE,0,73,186,16,"SLACKER, STUDENT AND MASTER PROCRASTRINATOR",1,86,950,3
9231,GBR,0,73,178,16,STUDENT,0,9,750,2
9244,DEU,0,63,173,24,STUDENT,0,153,1150,4
9250,CAN,0,68,182,18,STUDENT,0,135,850,3
9255,GBR,0,73,175,28,CONSTRUCTION PROJECT MANAGEMENT,0,617,1150,4
9256,SWE,0,83,180,16,STUDENT,0,29,750,2
9258,ESP,0,63,169,19,ENFERMERO,0,6,650,2
9260,POL,0,73,178,17,SWIMMING COACH,0,11,800,3
9271,DEU,0,63,172,18,STUDENT,1,111,1100,4
9274,USA,0,78,175,16,"GEAR PEDDLER,  OLD STUDENT",0,78,650,2
9294,USA,0,68,5,18,GET MONEY,1,195,950,3
9296,ESP,0,58,170,18,ESTUDIANTE,0,5,750,2
9299,ESP,0,63,172,18,ESTUDIANTE,0,12,1000,4
9303,NOR,0,83,197,18,STUDENT,1,389,1000,4
9311,USA,0,63,176,17,WEB DEVELOPER,0,52,800,3
9314,NOR,0,68,174,17,SAUDA/SOGNDAL,0,16,800,3
9318,AUS,1,53,170,20,STUDENT,0,205,900,3
9323,ITA,0,63,183,37,GUARDIA DI FINANZA,1,277,1300,4
9328,BEL,0,73,185,16,PROJECT ENGINEER,1,494,850,3
9330,USA,1,58,162,17,STUDENT,0,22,650,2
9343,SWE,0,88,186,17,PURCHASER,0,10,400,1
9345,CAN,0,68,170,19,FILM & VISUAL MEDIA,0,373,950,3
9349,NZL,0,73,180,20,PHD STUDENT,0,4,500,2
9353,SWE,0,83,189,15,AD,1,21,600,2
9355,SMO,0,68,184,22,ASSISTENT IN ATLETICS ON FACULTY OF SPORT,0,73,850,3
9364,USA,0,78,176,32,FIREFIGHTER,0,164,700,2
9375,IND,0,48,163,20,STUDENT,1,16,1000,4
9376,NLD,1,53,165,21,STUDENT,1,20,900,3
9384,USA,0,73,176,21,TOIL,0,941,1000,4
9385,SWE,0,68,183,15,POSTMAN,0,116,1000,4
9386,BRA,0,63,168,17,JAVA PROGRAMMER,1,83,750,2
9391,SVN,0,98,185,15,BUSINESS CONSULTANT,0,10,350,1
9392,HUN,0,73,185,24,STUDENT,1,109,1050,4
9398,UKR,0,63,174,31,MARKETING,0,27,1250,4
9408,USA,0,68,153,16,CLIMBER,0,136,900,3
9423,IND,1,48,160,20,STUDENT,1,4,850,3
9425,UKR,0,88,177,17,HANGOUT,1,169,1100,4
9428,CAN,0,58,180,18,STUDENT,1,287,1150,4
9429,USA,0,63,170,19,ROUTE SETTER/CLIMBING WALL BOUILDER/STUDENT,1,40,1100,4
9430,ESP,0,68,176,19,CLIMBER,0,61,1150,4
9431,USA,0,63,180,21,BOUNTY HUNTER,1,1129,1150,4
9437,PRT,0,63,170,17,ROCK CLIMBING,1,75,800,3
9438,PRT,0,68,189,15,STUDENT,1,3,450,1
9442,PRT,0,88,196,17,STUDENT,1,39,850,3
9444,BEL,0,68,170,25,EMPLOYEE,1,990,1100,4
9457,GBR,0,63,5,26,STUDENT,0,634,1050,4
9459,NOR,0,73,183,18,GESEL,1,1098,1150,4
9460,AUT,0,78,189,16,STUDENT,0,486,950,3
9462,AUS,0,100,200,22,PUBLIC SERVANT,0,191,800,3
9463,AUS,0,73,179,16,SITE BITCH,1,45,700,2
9465,MEX,0,63,171,29,INGENIERO,1,310,1000,4
9466,BRA,0,73,184,17,PHOTOGRAPHER & BRAZILLIAN ADMINISTRATOR FOR 8A.NU,1,167,1000,4
9467,AUS,0,73,180,20,ALLOY WHEEL REPAIR SPECIALIST,1,160,1000,4
9468,AUS,0,73,186,18,3D GRAPHICS ARTIST,1,5,600,2
9469,AUS,0,58,170,16,STUDENT,1,22,900,3
9472,GBR,0,73,182,20,CLIMBING CENTRE MANAGER,1,440,1200,4
9473,FRA,0,68,180,21,PROF D'EPS,0,31,1000,4
9475,MEX,0,63,176,28,MARKETING,0,16,650,2
9478,FRA,0,73,176,22,CLIMBING,0,3,400,1
9480,FRA,0,58,168,15,STUDENT / TEACHER,0,1,450,1
9484,ESP,0,58,164,15,CURROS VARIOS,1,447,900,3
9490,THA,0,73,183,18,TEACHER,0,612,700,2
9493,DEU,0,68,178,16,CLIMBER (BENETH THAT: SCHOOL),1,464,1200,4
9500,FRA,0,73,184,20,M,0,9,700,2
9507,NLD,0,73,183,18,WEBDESIGNER,1,22,850,3
9515,ESP,0,63,174,16,UNIVERSITARIO,1,13,600,2
9550,SVN,0,78,189,18,COMPUTER AND INFORMATION SCIENCE,0,569,1100,4
9564,USA,1,63,175,25,MED STUDENT,0,40,750,2
9567,USA,0,63,183,18,STUDENT,0,9,800,3
9570,AUT,0,83,179,34,TEACHER,0,9,1050,4
9576,ESP,0,68,177,23,VARIADA,0,304,1250,4
9577,SWE,0,78,187,19,JOBBAR,0,42,850,3
9579,CHE,0,68,174,18,ESCALADE BLOC,0,19,700,2
9584,USA,1,48,162,17,FASHION DESIGNER,0,5,700,2
9585,FRA,0,63,172,20,RESEARCHER,0,425,1050,4
9590,GBR,0,73,170,20,CIVIL ENGINEER,0,48,1100,4
9603,CZE,1,53,175,24,STUDENT,1,49,1000,4
9607,ZAF,0,88,175,34,ENTREPRENEUR,0,63,600,2
9610,DEU,0,73,183,20,STUDENT,0,532,1050,4
9618,DEU,0,53,186,17,STUDENT,0,1,160,1
9621,BEL,0,73,176,20,MILITARY,0,285,1000,4
9622,FRA,0,68,177,23,ETUDIANT,0,2606,1100,4
9625,CHE,0,63,169,36,TEACHER,1,196,1100,4
9626,BRA,0,68,178,21,STUDENT,0,129,1200,4
9628,FRA,0,58,170,16,PHOTOGRAPHE,0,199,900,3
9629,ITA,1,48,160,23,STUDENT,0,16,500,2
9630,EST,1,58,167,17,STUDENT,0,4,450,1
9631,NLD,0,73,181,22,STUDENT,1,535,1150,4
9640,SWE,0,73,180,17,"STUDENT, FYSIKPROGRAMMET",0,98,850,3
9660,CHE,0,73,183,17,PHYSIOTHERAPIE,0,1091,950,3
9664,CAN,0,78,180,27,SALES,1,1,250,1
9666,ESP,0,63,171,18,CURRANTE,0,143,1050,4
9688,FRA,1,48,160,20,éTUDIANTE INFIRMIèRE,0,91,950,3
9691,NLD,0,63,177,18,STUDENT,0,379,1000,4
9694,NLD,0,63,168,23,GABRIELE ARMINO,0,228,1100,4
9695,USA,0,88,190,23,LADIES MAN,0,12,600,2
9701,ESP,0,58,170,18,ESTUDIANTE,1,112,1100,4
9702,GRC,0,63,170,20,STUDENT,1,100,1000,4
9703,SWE,0,63,171,20,LAPDANCER,0,28,1050,4
9716,ITA,0,83,181,19,SALES,0,100,700,2
9719,BRA,0,58,168,28,INSTRUTOR DE ESCALADA,1,145,1150,4
9726,FRA,0,63,175,24,TECHNICIEN,0,417,1150,4
9738,SVN,0,63,178,20,STUDENT,1,12,850,3
9747,AUS,0,100,100,10,COUCH POTATO,0,48,700,2
9749,FRA,0,58,170,16,STUDENT,1,70,550,2
9754,FRA,0,63,175,17,STUDENT,0,14,800,3
9759,ITA,0,68,176,33,IMPIEGATUCCIO,0,59,1000,4
9763,DEU,0,68,181,33,IT CONSULTANT,1,127,1200,4
9764,FRA,0,68,182,21,GOLDEN BOY,0,1,900,3
9766,JPN,0,63,178,41,CLIMBING GYM,1,78,1050,4
9767,USA,0,68,177,28,ARCHAEOLOGIST,1,192,1100,4
9772,USA,0,83,175,19,ASTRONOMER,1,179,750,2
9777,CZE,0,73,182,20,MANAGER,0,60,1000,4
9782,DEU,0,78,194,20,TEACHER/CLIMBING COACH,1,1702,1050,4
9783,CAN,0,73,178,15,WORKING,0,95,1050,4
9787,USA,0,68,182,18,SOFTWARE DEVELOPER,0,6,350,1
9790,AUT,0,68,177,15,TECHICAL APPOINTEE,1,19,750,2
9793,GBR,0,68,174,28,IT SUPPORT MONKEY,0,368,950,3
9799,SWE,0,78,187,32,SCIENTIST,1,157,1000,4
9805,NLD,0,78,175,19,ARCHITECT,1,6,750,2
9806,USA,0,78,187,19,STUDENT,0,7,500,2
9817,USA,0,63,170,17,HIGH SCHOOL MATH TEACHER,0,24,800,3
9820,FRA,0,63,177,19,CLIMB CLIMB AND CLIMB AND SOME POLISH GIRL,1,469,1100,4
9822,ITA,0,63,170,17,RADIOLOGY TECNICIAN,0,19,550,2
9829,DNK,0,73,179,27,MOUNTAIN GUIDE + ROPE ACCESS,0,252,1000,4
9832,AUS,0,73,180,18,TRAVEL AGENT,1,252,900,3
9833,ESP,0,73,177,27,BOMBER/ESTUDIANT,0,14,800,3
9835,SWE,0,73,179,17,STUDENT,0,7,700,2
9836,POL,0,68,173,20,ENGINEER,1,244,1150,4
9838,GBR,0,73,177,21,ROUTE SETTER,0,79,850,3
9842,ITA,0,58,177,16,STUDENT,0,6,700,2
9847,BGR,0,73,185,26,LAWYER,1,276,1200,4
9849,POL,0,63,175,19,CLIMBING,1,257,1050,4
9861,AUT,0,83,184,17,STUDENT,1,151,1000,4
9882,FRA,0,73,180,17,COMMUNICATION,0,12,500,2
9899,ESP,0,83,195,29,"PISTER, CAMARERO .VENDEDOR Y GUIA BARRANCOS",1,219,850,3
9903,CHE,0,53,175,20,STUDENT,0,108,1100,4
9907,ITA,0,73,182,23,OPERAIO,0,269,1050,4
9911,ITA,0,68,183,18,STUDENT,0,16,550,2
9912,SWE,1,58,170,16,MDR,1,9,500,2
9918,DEU,0,68,178,30,MATHEMATIKER,0,1039,1050,4
9922,SWE,0,68,169,18,STUDENT,0,1,450,1
9924,GRC,0,78,183,15,STUDENT,0,37,600,2
9926,ESP,1,58,175,17,STUDENT,1,40,900,3
9930,SWE,1,63,174,20,STUDENT,0,36,700,2
9931,ITA,0,68,175,20,STUDENT,1,332,1150,4
9937,USA,1,48,148,20,"REI - CAMP/CLIMB SALES, OUTREACH",0,57,600,2
9939,NLD,0,68,179,20,TEACHER,0,64,800,3
9940,ESP,0,53,172,25,ESTUDIANTE,1,218,1100,4
9941,CHL,0,58,174,24,ESTUDIANTE,0,99,1000,4
9948,NZL,0,78,182,19,JOINER,0,26,900,3
9954,NLD,0,68,186,20,STUDENT,0,13,850,3
9968,AUS,0,78,178,19,ELECTRICIAN,0,69,900,3
9974,FRA,0,68,185,43,UIAGM MOUNTAIN GUIDE,1,114,600,2
9981,FRA,0,83,187,27,ETUDIAN,0,251,1000,4
9986,ESP,0,68,174,15,CONSTRUCCION,0,124,700,2
10000,SWE,0,78,183,20,CLIMBING,1,14,550,2
10002,CAN,0,73,173,20,SOMETING,1,4,900,3
10014,DNK,0,78,182,21,STUD.MED,0,81,1000,4
10022,CAN,0,63,170,17,STUDENT,0,2,750,2
10031,DNK,0,73,180,31,SéCRETAIRE GéNERAL,0,23,600,2
10033,AUT,0,83,178,19,MOUNTAINGUIDE,0,350,800,3
10035,USA,0,78,182,16,STUDENT,0,8,400,1
10043,USA,0,73,175,15,WORKER BEE,1,13,350,1
10054,FRA,0,63,172,28,ZION GUIDE,0,14,1000,4
10065,FRA,0,63,170,20,COLLéGIEN,1,289,1200,4
10066,FRA,0,63,169,20,LYCéEN,1,173,1200,4
10068,POL,0,68,179,21,SEAMAN,0,413,1000,4
10075,DNK,0,73,182,17,STUDENT,0,460,900,3
10080,ESP,0,68,179,15,MAESTRO: EF,0,603,850,3
10083,CHE,1,58,171,19,STUDENT,0,51,500,2
10085,USA,0,68,255,16,DIRT BAG/I.T.,1,190,850,3
10088,AUS,0,88,187,19,ENVIRONMENTAL SCIENTIST,0,56,750,2
10090,FRA,0,63,179,24,éTUDIANT,0,344,1050,4
10095,JPN,0,63,169,19,BOULDERING GYM ROCKY,1,174,1200,4
10096,ITA,0,63,174,17,MOUNTAIN GUIDE,1,450,1100,4
10106,USA,1,48,155,17,SCHOOL COUNSELOR,1,140,1100,4
10121,GBR,0,73,183,16,STUDENT,0,32,800,3
10126,POL,1,48,165,19,STUDENT,1,188,1150,4
10131,SVN,0,68,173,22,"VIDEO COMPOSER, ANIMATION ARTIST",1,290,1200,4
10140,FRA,0,68,184,19,EBENISTE,1,266,1050,4
10142,USA,0,78,182,20,STUDENT @ CLEMSON,0,16,750,2
10151,ESP,0,68,180,20,INGENIERO,1,43,800,3
10154,DEU,1,58,163,17,ARCHITECT,0,61,400,1
10155,ESP,0,63,160,10,VERTICAL,0,51,800,3
10176,CZE,0,73,188,20,STUDENT,1,11,900,3
10179,BRA,0,68,175,32,EMPRESáRIO DO ESPORTE,0,16,1050,4
10186,HRV,1,53,168,15,BEING YASS-MUM-WIFE <3,1,469,900,3
10187,FRA,0,58,170,22,ESCALADE,0,74,1200,4
10190,ESP,0,63,174,18,ALBAñIL,0,67,900,3
10196,USA,0,78,196,15,BALLER,1,1013,1050,4
10208,NOR,0,73,178,22,SOLVING PROBLEMS,0,102,900,3
10213,SWE,0,58,163,29,PE TEACHER,1,340,1000,4
10217,USA,0,83,196,15,STUDENT,0,2,700,2
10232,CHE,0,68,172,25,AGRONOMIST,0,32,700,2
10233,USA,0,58,69,24,ROUTE SETTER/COACH,1,305,1050,4
10237,FRA,0,63,179,16,éTUDIENT,0,612,1200,4
10238,CZE,1,48,155,24,STUDENT,1,232,1000,4
10239,HUN,0,78,184,17,UNIV STUDENT,1,212,1000,4
10240,SWE,0,73,181,16,KONSUL,0,139,900,3
10247,AUT,0,63,182,15,MEDIENTECHNIKER,0,3,450,1
10252,ESP,0,68,170,15,SCIENTIFIC RESEARCHER (PARTICLE PHYSICS),0,83,600,2
10269,FRA,0,73,195,20,STUDENT,0,52,900,3
10279,BEL,0,68,178,18,PHYSIOTHERAPIST/PREPARATEUR PHYSIQUE/COACHING PERSONNEL,0,1337,1250,4
10283,GHA,0,58,182,23,CLIMB,1,56,1200,4
10286,ESP,0,63,170,22,QUIMICO,1,19,800,3
10289,GBR,0,83,193,17,STUDENT,0,30,650,2
10293,USA,0,73,6,30,PUBLISHING,1,11,1100,4
10303,SWE,0,73,180,16,KLäTTERINSTRUKTöR,1,531,1050,4
10308,MEX,0,53,157,21,TENGO UN MURO,1,20,1100,4
10309,PRT,0,73,178,16,STUDENT,0,3,500,2
10312,FRA,0,63,180,16,TRICOT,0,67,1000,4
10318,FRA,0,68,175,17,ETUDIANT,0,2,400,1
10323,DEU,0,73,183,21,PR CONSULTANT,0,15,650,2
10324,USA,0,68,182,19,ROUTESETTER,0,343,1050,4
10326,USA,0,63,57,0,MAN WHORE,1,84,1000,4
10344,NZL,1,53,165,19,CLIMBER & ARTIST,1,504,1200,4
10351,ESP,0,63,183,15,ED. FíSICA,0,12,450,1
10365,ITA,0,58,174,25,"GEOLOGIST, PHOTOGRAPHER",0,123,1000,4
10369,LTU,0,73,182,18,IT/ ROPE ACCESS,0,5,700,2
10374,CAN,0,100,150,30,IT NERD,1,221,1000,4
10377,RUS,0,63,178,22,PROGRAMMER,0,280,1000,4
10380,ESP,0,63,178,34,LEGAL ASESSOR,0,174,1000,4
10382,AUS,0,83,180,30,TREE DOCTOR,1,12,1100,4
10388,AUS,0,68,170,16,ELECTRICAL ENGINEER,0,31,1050,4
10398,USA,1,58,15,21,STUDENT/CLIMBER,1,564,1100,4
10405,USA,0,78,180,18,STUDENT,0,28,1000,4
10407,ESP,0,68,182,14,STUDENT,0,248,1000,4
10408,BRA,0,78,171,16,PROFESSOR DE EDUCAçãO FíSICA,1,9,1000,4
10421,ZAF,0,83,196,19,EXIBISTING DESIGNER,0,1,750,2
10426,BRA,0,63,172,22,INSPETOR DE QUALIDADE,0,7,700,2
10432,DEU,0,73,187,21,PUPIL,0,892,1050,4
10433,USA,0,88,163,15,DATA ENTRY,0,4,250,1
10438,ITA,0,68,180,21,STUDENTE,0,720,1050,4
10441,USA,0,88,190,25,PHOTOGRAPHER AND FILMMAKER,1,1156,1150,4
10442,USA,0,78,192,21,ADVENTURE PROGRAM SPECIALIST,0,118,650,2
10454,SWE,1,58,168,16,EDITOR IN CHIEF,1,7,400,1
10457,USA,0,63,183,25,PROF,0,148,900,3
10465,BRA,0,83,189,16,CONTROLADOR DE PRODUçãO,0,2,550,2
10470,AUS,0,68,176,23,SEMI PROFI BUM,0,12,1000,4
10475,CHE,0,73,175,22,"ROUTESETTER, COACH",1,286,1150,4
10478,SWE,0,73,187,15,POOR STUDENT,0,2,300,1
10483,CHE,0,88,181,17,BIKE MESSENGER,0,127,950,3
10490,USA,0,63,179,19,STUDENT,1,47,900,3
10492,BRA,0,63,175,16,CARTORáRIO,0,1,400,1
10500,GBR,0,78,186,20,STUDENT,0,38,700,2
10501,SWE,0,68,181,19,SVETSARE,0,9,600,2
10522,ITA,0,68,180,16,STUDENT,0,54,500,2
10527,SWE,0,78,176,16,ENGINEER,1,42,650,2
10528,JPN,0,53,168,30,ENGNEER,0,30,600,2
10535,USA,0,68,173,16,STUDENT,0,125,800,3
10537,USA,0,83,183,26,STUDENT,0,10,850,3
10541,FRA,0,93,205,31,SINGER,1,12,1100,4
10542,RUS,0,68,170,18,MANAGER,0,24,700,2
10544,ROM,1,58,170,15,LEGAL COUNSEL,0,192,900,3
10551,USA,0,83,193,15,PSYCHIATRIC TECHNICIAN,0,103,750,2
10557,USA,0,68,188,20,BEING REALLY GOOD LOOKING,0,43,900,3
10565,ESP,0,63,184,15,ESTUDIANTE,0,1,250,1
10572,CAN,0,88,175,15,MILITARY,1,3,300,1
10581,SWE,0,68,185,20,STUDENT,0,20,700,2
10583,POL,0,63,178,18,STUDENT,1,229,1000,4
10585,SWE,0,68,170,15,ED,0,10,500,2
10587,USA,0,68,255,23,SECURITY GUARD,0,7,850,3
10590,ITA,0,58,169,22,DISEGNATORE,0,75,600,2
10604,ITA,0,53,170,15,IMPIEGATO,0,13,850,3
10609,ROM,1,53,164,16,STUDENT,0,5,450,1
10610,SWE,0,73,180,52,OCCUPIED,1,162,950,3
10616,ZAF,0,68,178,19,SALES MANAGER,0,17,700,2
10618,GBR,0,63,155,20,"ROADIE FOR METALLICA, SPEED OF SOUND TOUR",0,82,950,3
10630,FRA,0,63,174,25,WORK,0,169,1050,4
10633,USA,0,73,188,18,ORTHOPEDIC RADIOLOGY,0,453,1000,4
10636,ESP,0,53,168,18,ESTUDIANTE,1,328,1250,4
10640,FRA,0,78,191,24,ENGINEER,0,329,1050,4
10660,USA,0,83,190,20,PHARMACY TECH,0,1,250,1
10661,USA,0,63,178,23,LAWYER,0,256,1050,4
10670,ROM,0,68,178,18,WORKIN' ON IT,0,319,900,3
10681,ESP,0,73,177,21,ADMINISTRATIVO,0,64,850,3
10683,SVN,0,73,188,15,STUDENT,1,68,1150,4
10685,USA,0,63,1,22,ER PHYSICIAN,0,306,800,3
10686,CHE,0,63,180,31,BAULEITER,0,783,1350,4
10691,ESP,0,68,180,24,INGENIERO TECNICO DE OBRAS PUBLICAS,0,213,950,3
10696,USA,1,58,175,19,FARMER/MOM,0,38,950,3
10708,AUS,0,83,181,28,CLIMBING GUIDE/INSTRUCTOR,1,597,950,3
10724,RUS,1,48,168,15,ASPIRANTO,0,19,700,2
10731,USA,0,83,184,17,STUDENT,0,13,500,2
10738,AUS,0,78,184,17,CLIMBING,1,306,1000,4
10739,SWE,0,73,182,24,STUDENT,1,105,900,3
10745,USA,0,53,174,16,STUDENT,1,513,1250,4
10746,USA,0,63,164,30,YOUTH PASTOR,1,2,500,2
10749,BRA,0,78,191,20,SYSTEM ANALYST SUPPORT,0,5,650,2
10750,ESP,0,83,176,26,FUN,0,16,800,3
10751,ESP,0,58,165,20,STUDENT,0,28,950,3
10761,SVN,0,73,186,16, IM NOT OCCUPATED,0,45,500,2
10763,PRT,0,68,180,17,DESENHADOR,1,122,800,3
10766,USA,0,83,193,20,DIRTBAG,0,11,900,3
10770,ESP,0,63,172,24,PROFESOR,1,16,500,2
10795,VEN,0,63,174,20,ESCALADOR,1,291,1050,4
10808,CAN,0,88,193,25,EXPLORER,0,6,1150,4
10813,IRN,0,58,171,16,STUDENT,0,7,1000,4
10826,PRT,0,58,172,15,STUDENT,0,75,800,3
10830,MEX,0,63,172,21,SURGEON,0,9,500,2
10832,FRA,0,68,175,20,RENTIER,0,83,1200,4
10839,USA,0,68,172,19,SR. PRODUCT MANAGER,1,81,850,3
10840,ESP,0,78,187,21,AGENT RURAL,1,788,1000,4
10841,ESP,0,63,172,22,PROFESSOR,0,655,950,3
10844,ECU,0,58,169,16,STUDENT,0,25,850,3
10845,ISL,0,73,185,20,STUDENT,0,226,1000,4
10859,SWE,0,68,174,23,STUDENT,0,46,1050,4
10863,BRA,0,68,174,20,CARREGADOR DE LIVROS...,0,653,1100,4
10866,POL,0,68,173,20,STUDENT,0,53,700,2
10878,ITA,0,73,187,23,MURADOR SU CORDA,1,268,1200,4
10883,ESP,0,73,172,24,ANALIST,1,147,700,2
10886,USA,0,68,96,18,TEACHER,0,14,1000,4
10891,CAN,0,98,178,22,STUDENT,0,30,550,2
10911,GBR,0,58,176,17,STUDENT,0,35,950,3
10921,USA,0,83,176,18,STUDENT,0,6,600,2
10922,CZE,0,78,190,18,STUDENT,0,90,1100,4
10929,LTU,1,68,178,19,ENVIRONMENTAL ENGINEER,1,31,700,2
10937,ESP,0,58,174,23,INGENIERO DE CAMINOS,1,206,900,3
10938,USA,0,53,172,20,STUDENT,1,27,850,3
10945,SVK,0,68,178,19,STUDENT,0,48,1150,4
10947,CAN,0,63,176,28,SNOWSHOE GUIDE/STORE CLERK/BUSINESS OWNER,1,19,750,2
10950,MEX,0,58,171,20,ESTUDIAR,0,5,1000,4
10970,CZE,0,83,185,29,DIRECTOR,1,4,800,3
10976,ESP,0,63,174,16,TRAVELER,1,217,1000,4
10979,VEN,0,58,176,22,ESTUDENT,1,38,1150,4
10983,USA,0,58,179,23,CABINET DESIGN,0,4,300,1
10999,USA,0,68,173,17,STUDENT/BUM,0,89,950,3
11002,MEX,0,58,168,18,GRPHIC DESIGNER,0,39,750,2
11031,FRA,0,73,190,15,STUDENT,0,1671,1100,4
11052,BRA,0,73,185,25,TéCNICO VERTICAL,0,85,1000,4
11055,SWE,0,78,183,20,STUDENT AND KNE INJURED...,1,159,950,3
11065,USA,0,68,178,20,COOK,0,2116,1150,4
11076,GBR,0,68,181,18,NONE,0,12,1000,4
11077,ESP,0,40,164,2020,PATRON DE PATERA,0,1,950,3
11081,ESP,0,63,171,28,BOMBERO,0,1262,1250,4
11087,SWE,0,83,190,16,IT,0,89,800,3
11088,ROM,0,58,173,21,WEB DEVELOPER,0,182,950,3
11089,GBR,0,53,169,15,ENGINEER & MUSICIAN,1,320,900,3
11091,ESP,0,83,163,15,ESTETICIEN Y PELUKERO,1,8,950,3
11092,ROM,0,73,194,35,DENTAL TECHNICIAN,0,136,1050,4
11096,ESP,0,73,180,23,PORNOSTAR,1,300,1050,4
11104,USA,0,73,180,54,ACTOR / PHOTOGRAPHER / DIRECTOR,1,5,1200,4
11108,DEU,0,68,177,20,STUDENT,0,395,1200,4
11116,USA,0,68,175,22,BUSINESSS OWNER,0,70,950,3
11119,USA,0,63,169,30,GUIDE,1,124,1200,4
11133,AUS,0,68,191,16,SMALL BUSINESS OWNER,1,153,1000,4
11146,ZAF,0,73,181,15,DRAUGHTSMAN,0,44,650,2
11169,GBR,0,88,186,18,RETAIL,0,56,750,2
11173,ESP,0,58,165,25,BIòLEG,0,220,1000,4
11189,ESP,1,63,177,11,ESTUDIANTE,0,6,750,2
11192,USA,0,68,255,16,CLIMBER,1,6,750,2
11217,CHN,0,63,140,45,"PRESCHOOL/KINDERGARTEN, FIRST, SECOND & THIRD - MONTESSORI TEACHER",1,56,1150,4
11218,BRA,1,48,159,18,ESCALADORA,0,137,1000,4
11227,HRV,0,78,190,15,STUDENT,0,9,750,2
11237,FIN,0,73,180,30,STUDENT,0,226,950,3
11239,ESP,0,53,172,27,EMPLEADO,0,50,1000,4
11243,USA,0,93,182,15,BUSINESS DEVELOPMENT,0,5,500,2
11261,ITA,0,63,169,15,STUDENT,0,66,700,2
11262,USA,0,83,6,15,SCHOOL,0,13,750,2
11264,USA,0,73,178,16,ACTOR,0,110,950,3
11275,CAN,0,78,180,19,FIX DJEMBE'S,1,77,950,3
11285,BEL,0,58,170,28,CLIMBER/CONSTRUCTION MANAGEMENT,0,283,1050,4
11286,USA,0,78,190,16,STUDENT,0,101,1000,4
11301,AUS,1,58,174,16,BEING HAPPY,1,582,1000,4
11323,SVN,1,48,155,29,STUDENT,1,11,1250,4
